domain,domain_length,subdomain_count,has_suspicious_keywords,A_record_count,ttl_avg,has_multiple_A_records,CNAME_count,MX_count,NS_count,TXT_count,has_AAAA,symbol_ratio,whois_days_to_expire,whois_success
eu.org,6.0,0.0,0.0,1.0,3600.0,0.0,0.0,1.0,8.0,2.0,1.0,1.0,1782.0,1.0
rostelecom.ru,13.0,0.0,0.0,1.0,3355.0,0.0,0.0,4.0,3.0,2.0,0.0,1.0,222.0,1.0
eskimi.com,10.0,0.0,0.0,2.0,300.0,1.0,0.0,6.0,2.0,14.0,0.0,1.0,141.0,1.0
rustore.ru,10.0,0.0,0.0,1.0,3512.0,0.0,0.0,1.0,2.0,11.0,0.0,1.0,34.0,1.0
tawk.to,7.0,0.0,0.0,2.0,300.0,1.0,0.0,5.0,2.0,6.0,1.0,1.0,1754.0,1.0
unicef.org,10.0,0.0,0.0,1.0,3600.0,0.0,0.0,1.0,4.0,15.0,0.0,1.0,1632.0,1.0
pcmag.com,9.0,0.0,0.0,2.0,300.0,1.0,0.0,5.0,2.0,14.0,1.0,1.0,1771.0,1.0
guardian.co.uk,14.0,1.0,0.0,4.0,3399.0,1.0,0.0,5.0,8.0,15.0,0.0,2.0,268.0,1.0
inkuai.com,10.0,0.0,0.0,4.0,60.0,1.0,0.0,1.0,2.0,6.0,0.0,1.0,73.0,1.0
squareup.com,12.0,0.0,0.0,2.0,5.0,1.0,0.0,7.0,4.0,58.0,0.0,1.0,1708.0,1.0
ico.org.uk,10.0,1.0,0.0,2.0,300.0,1.0,0.0,1.0,2.0,9.0,1.0,2.0,358.0,1.0
kakao.com,9.0,0.0,0.0,3.0,554.0,1.0,0.0,4.0,2.0,7.0,0.0,1.0,98.0,1.0
screenconnect.com,17.0,0.0,0.0,3.0,4.0,1.0,0.0,2.0,4.0,5.0,0.0,1.0,36.0,1.0
otm-r.com,9.0,0.0,0.0,1.0,300.0,0.0,0.0,1.0,3.0,4.0,0.0,2.0,117.0,1.0
adobelogin.com,14.0,0.0,1.0,1.0,2114.0,0.0,0.0,6.0,6.0,2.0,0.0,1.0,308.0,1.0
sensic.net,10.0,0.0,0.0,4.0,60.0,1.0,0.0,2.0,4.0,4.0,0.0,1.0,151.0,1.0
vk.ru,5.0,0.0,0.0,6.0,236.0,1.0,0.0,1.0,4.0,14.0,0.0,1.0,283.0,1.0
uiuc.edu,8.0,0.0,0.0,1.0,300.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,678.0,1.0
like.video,10.0,0.0,0.0,1.0,300.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,-1.0,0.0
euronews.com,12.0,0.0,0.0,3.0,60.0,1.0,0.0,1.0,4.0,12.0,0.0,1.0,216.0,1.0
rt.com,6.0,0.0,0.0,1.0,300.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,1.0,1.0
duke.edu,8.0,0.0,0.0,1.0,300.0,0.0,0.0,1.0,3.0,51.0,0.0,1.0,678.0,1.0
wal-mart.com,12.0,0.0,0.0,1.0,8203.0,0.0,0.0,2.0,12.0,21.0,0.0,2.0,196.0,1.0
senate.gov,10.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,6.0,11.0,0.0,1.0,331.0,1.0
rakuten.com,11.0,0.0,0.0,2.0,1339.0,1.0,0.0,1.0,6.0,32.0,0.0,1.0,355.0,1.0
bigolive.tv,11.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,879.0,1.0
smilewanted.com,15.0,0.0,0.0,2.0,300.0,1.0,0.0,5.0,2.0,10.0,1.0,1.0,-1.0,0.0
wshareit.com,12.0,0.0,0.0,1.0,60.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,127.0,1.0
aboutcookies.org,16.0,0.0,0.0,2.0,300.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,326.0,1.0
purdue.edu,10.0,0.0,0.0,1.0,2026.0,0.0,0.0,1.0,3.0,21.0,0.0,1.0,313.0,1.0
iheart.com,10.0,0.0,0.0,4.0,76993.0,1.0,0.0,5.0,6.0,20.0,0.0,1.0,108.0,1.0
glance.net,10.0,0.0,0.0,4.0,60.0,1.0,0.0,5.0,4.0,2.0,0.0,1.0,559.0,1.0
m.me,4.0,0.0,0.0,1.0,60.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,-1.0,0.0
alltel24.ru,11.0,0.0,0.0,1.0,600.0,0.0,0.0,1.0,4.0,5.0,0.0,1.0,32.0,1.0
cbr.ru,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,71.0,1.0
leiniao.com,11.0,0.0,0.0,1.0,600.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,955.0,1.0
usc.edu,7.0,0.0,0.0,1.0,10.0,0.0,0.0,2.0,2.0,31.0,1.0,1.0,313.0,1.0
disney.com,10.0,0.0,0.0,1.0,3314.0,0.0,0.0,2.0,6.0,36.0,0.0,1.0,182.0,1.0
camelopardalisbee.com,21.0,0.0,0.0,2.0,258.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,262.0,1.0
prezi.com,9.0,0.0,0.0,2.0,300.0,1.0,0.0,5.0,4.0,7.0,0.0,1.0,337.0,1.0
qz.com,6.0,0.0,0.0,3.0,300.0,1.0,0.0,1.0,2.0,29.0,1.0,1.0,550.0,1.0
unity.com,9.0,0.0,0.0,1.0,20.0,0.0,0.0,5.0,8.0,17.0,0.0,1.0,319.0,1.0
fullstory.com,13.0,0.0,0.0,2.0,136.0,1.0,0.0,5.0,4.0,28.0,0.0,1.0,686.0,1.0
khanacademy.org,15.0,0.0,0.0,4.0,13.0,1.0,0.0,5.0,4.0,22.0,0.0,1.0,1271.0,1.0
harman.com,10.0,0.0,0.0,1.0,300.0,0.0,0.0,2.0,4.0,27.0,0.0,1.0,211.0,1.0
installatiegereedschap.nl,25.0,0.0,0.0,1.0,3600.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,-1.0,0.0
vkplay.ru,9.0,0.0,0.0,1.0,600.0,0.0,0.0,1.0,2.0,11.0,0.0,1.0,258.0,1.0
adtelligent.com,15.0,0.0,0.0,1.0,216.0,0.0,0.0,1.0,2.0,12.0,0.0,1.0,1595.0,1.0
dictionary.com,14.0,0.0,0.0,2.0,60.0,1.0,0.0,5.0,4.0,23.0,0.0,1.0,236.0,1.0
qcloud.com,10.0,0.0,0.0,1.0,120.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,3228.0,1.0
bazaarvoice.com,15.0,0.0,0.0,1.0,600.0,0.0,0.0,1.0,6.0,19.0,1.0,1.0,211.0,1.0
enable-javascript.com,21.0,0.0,0.0,1.0,300.0,0.0,0.0,5.0,4.0,4.0,0.0,2.0,3282.0,1.0
pwc.com,7.0,0.0,0.0,2.0,3600.0,1.0,0.0,2.0,2.0,47.0,0.0,1.0,51.0,1.0
mediago.io,10.0,0.0,0.0,4.0,300.0,1.0,0.0,3.0,5.0,4.0,0.0,1.0,-1.0,0.0
schwab.com,10.0,0.0,0.0,2.0,13.0,1.0,0.0,2.0,6.0,31.0,0.0,1.0,199.0,1.0
freebsd.org,11.0,0.0,0.0,1.0,3600.0,0.0,0.0,2.0,5.0,4.0,1.0,1.0,1093.0,1.0
tvsquared.com,13.0,0.0,0.0,2.0,60.0,1.0,0.0,2.0,4.0,13.0,0.0,1.0,79.0,1.0
urbanairship.com,16.0,0.0,0.0,1.0,278.0,0.0,0.0,7.0,4.0,14.0,0.0,1.0,570.0,1.0
broadcom.com,12.0,0.0,0.0,3.0,3600.0,1.0,0.0,7.0,4.0,37.0,0.0,1.0,231.0,1.0
getgrass.io,11.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,4.0,0.0,1.0,-1.0,0.0
lfstrm.tv,9.0,0.0,0.0,1.0,3600.0,0.0,0.0,5.0,2.0,3.0,0.0,1.0,138.0,1.0
smi2.ru,7.0,0.0,0.0,14.0,120.0,1.0,0.0,1.0,3.0,3.0,0.0,1.0,324.0,1.0
msu.edu,7.0,0.0,0.0,2.0,3600.0,1.0,0.0,2.0,4.0,25.0,0.0,1.0,1044.0,1.0
sprinklr.com,12.0,0.0,0.0,4.0,60.0,1.0,0.0,1.0,4.0,44.0,0.0,1.0,265.0,1.0
lge.com,7.0,0.0,0.0,2.0,300.0,1.0,0.0,1.0,2.0,33.0,0.0,1.0,111.0,1.0
openssl.org,11.0,0.0,0.0,1.0,3600.0,0.0,0.0,5.0,4.0,6.0,1.0,1.0,2646.0,1.0
safety.google,13.0,0.0,0.0,1.0,300.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,-1.0,0.0
rutarget.ru,11.0,0.0,0.0,14.0,3600.0,1.0,0.0,1.0,5.0,2.0,0.0,1.0,418.0,1.0
ubisoft.com,11.0,0.0,0.0,4.0,20.0,1.0,0.0,1.0,6.0,52.0,0.0,1.0,2776.0,1.0
mediavine.com,13.0,0.0,0.0,1.0,14400.0,0.0,0.0,5.0,4.0,8.0,0.0,1.0,1227.0,1.0
example.org,11.0,0.0,0.0,4.0,263.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,343.0,1.0
samba.tv,8.0,0.0,0.0,2.0,60.0,1.0,0.0,5.0,4.0,16.0,0.0,1.0,184.0,1.0
lnkd.in,7.0,0.0,0.0,1.0,300.0,0.0,0.0,3.0,8.0,6.0,1.0,1.0,-1.0,0.0
semrush.com,11.0,0.0,0.0,1.0,600.0,0.0,0.0,2.0,4.0,31.0,0.0,1.0,3299.0,1.0
wellsfargo.com,14.0,0.0,0.0,2.0,9.0,1.0,0.0,2.0,7.0,19.0,0.0,1.0,220.0,1.0
hollywoodreporter.com,21.0,0.0,0.0,1.0,300.0,0.0,0.0,1.0,4.0,11.0,0.0,1.0,1401.0,1.0
itch.io,7.0,0.0,0.0,1.0,289.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,-1.0,0.0
livescience.com,15.0,0.0,0.0,4.0,300.0,1.0,0.0,5.0,4.0,9.0,0.0,1.0,195.0,1.0
stumbleupon.com,15.0,0.0,0.0,3.0,60.0,1.0,0.0,5.0,4.0,1.0,0.0,1.0,46.0,1.0
webpkgcache.com,15.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,383.0,1.0
fidelity.com,12.0,0.0,0.0,2.0,195.0,1.0,0.0,1.0,5.0,14.0,0.0,1.0,343.0,1.0
coloros.com,11.0,0.0,0.0,2.0,60.0,1.0,0.0,0.0,2.0,9.0,0.0,1.0,1718.0,1.0
investing.com,13.0,0.0,0.0,2.0,300.0,1.0,0.0,5.0,2.0,10.0,1.0,1.0,1617.0,1.0
arizona.edu,11.0,0.0,0.0,4.0,3600.0,1.0,0.0,2.0,4.0,32.0,1.0,1.0,678.0,1.0
dvr163.com,10.0,0.0,0.0,1.0,600.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3128.0,1.0
parsely.com,11.0,0.0,0.0,1.0,576.0,0.0,0.0,2.0,4.0,5.0,0.0,1.0,240.0,1.0
medlineplus.gov,15.0,0.0,0.0,4.0,62.2,1.0,0.0,3.0,3.0,3.0,1.0,1.0,359.0,1.0
bigcartel.com,13.0,0.0,0.0,2.0,300.0,1.0,0.0,5.0,2.0,14.0,1.0,1.0,2280.0,1.0
vercel.app,10.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,-1.0,0.0
itu.int,7.0,0.0,0.0,1.0,2700.0,0.0,0.0,1.0,7.0,11.0,1.0,1.0,-1.0,0.0
peacocktv.com,13.0,0.0,0.0,2.0,9.0,1.0,0.0,4.0,6.0,10.0,1.0,1.0,136.0,1.0
nic.media,9.0,0.0,0.0,2.0,900.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,-1.0,0.0
chartbeat.com,13.0,0.0,0.0,4.0,60.0,1.0,0.0,5.0,4.0,14.0,0.0,1.0,315.0,1.0
spacex.com,10.0,0.0,0.0,1.0,16.0,0.0,0.0,8.0,4.0,14.0,1.0,1.0,965.0,1.0
smh.com.au,10.0,1.0,0.0,4.0,300.0,1.0,0.0,5.0,4.0,11.0,0.0,2.0,-1.0,0.0
webs.com,8.0,0.0,0.0,2.0,278.0,1.0,0.0,2.0,2.0,5.0,1.0,1.0,196.0,1.0
usa.gov,7.0,0.0,0.0,1.0,300.0,0.0,0.0,0.0,5.0,4.0,1.0,1.0,331.0,1.0
dbankedge.cn,12.0,0.0,1.0,2.0,600.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,-1.0,0.0
123tt.ru,8.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,37.0,1.0
apachefriends.org,17.0,0.0,0.0,4.0,300.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1316.0,1.0
mixcloud.com,12.0,0.0,0.0,2.0,284.0,1.0,0.0,7.0,2.0,3.0,1.0,1.0,2759.0,1.0
lastpass.com,12.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,6.0,20.0,0.0,1.0,833.0,1.0
wikia.com,9.0,0.0,0.0,4.0,3598.0,1.0,0.0,3.0,6.0,3.0,1.0,1.0,444.0,1.0
pndsn.com,9.0,0.0,0.0,2.0,195.0,1.0,0.0,5.0,6.0,6.0,0.0,1.0,447.0,1.0
constellix.com,14.0,0.0,0.0,1.0,1800.0,0.0,0.0,5.0,6.0,6.0,0.0,1.0,2254.0,1.0
cutt.ly,7.0,0.0,0.0,2.0,248.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,-1.0,0.0
oppomobile.com,14.0,0.0,0.0,1.0,600.0,0.0,0.0,10.0,2.0,7.0,0.0,1.0,1095.0,1.0
git-scm.com,11.0,0.0,0.0,2.0,300.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,305.0,1.0
163img.com,10.0,0.0,0.0,1.0,300.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,138.0,1.0
caiyicloud.com,14.0,0.0,0.0,1.0,600.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0,267.0,1.0
dynamics.com,12.0,0.0,0.0,5.0,3600.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0,204.0,1.0
energy.gov,10.0,0.0,0.0,1.0,60.0,0.0,0.0,2.0,4.0,7.0,1.0,1.0,322.0,1.0
scmp.com,8.0,0.0,0.0,2.0,300.0,1.0,0.0,7.0,2.0,8.0,1.0,1.0,1813.0,1.0
ptsecurity.com,14.0,0.0,0.0,1.0,60.0,0.0,0.0,3.0,2.0,6.0,0.0,1.0,297.0,1.0
sprinthost.ru,13.0,0.0,0.0,4.0,300.0,1.0,0.0,1.0,4.0,8.0,1.0,1.0,422.0,1.0
onenote.net,11.0,0.0,0.0,5.0,3600.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,198.0,1.0
undertone.com,13.0,0.0,0.0,1.0,3600.0,0.0,0.0,5.0,4.0,14.0,0.0,1.0,1071.0,1.0
iqiyi.com,9.0,0.0,0.0,4.0,600.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,294.0,1.0
weather.gov,11.0,0.0,0.0,2.0,20.0,1.0,0.0,0.0,6.0,1.0,1.0,1.0,340.0,1.0
fitbit.com,10.0,0.0,0.0,1.0,300.0,0.0,0.0,5.0,4.0,19.0,0.0,1.0,216.0,1.0
ad-score.com,12.0,0.0,0.0,1.0,3600.0,0.0,0.0,2.0,2.0,4.0,0.0,2.0,679.0,1.0
signal.org,10.0,0.0,0.0,2.0,300.0,1.0,0.0,5.0,2.0,4.0,1.0,1.0,937.0,1.0
army.mil,8.0,0.0,0.0,2.0,644.25,1.0,0.0,4.0,3.0,3.0,0.0,1.0,-1.0,0.0
shipt.com,9.0,0.0,0.0,4.0,300.0,1.0,0.0,2.0,4.0,32.0,0.0,1.0,308.0,1.0
grafana.com,11.0,0.0,0.0,1.0,153.0,0.0,0.0,5.0,4.0,21.0,1.0,1.0,248.0,1.0
gotowebinar.com,15.0,0.0,0.0,3.0,20.0,1.0,0.0,2.0,3.0,5.0,0.0,1.0,278.0,1.0
justice.gov,11.0,0.0,0.0,1.0,600.0,0.0,0.0,2.0,2.0,10.0,0.0,1.0,296.0,1.0
automattic.com,14.0,0.0,0.0,2.0,300.0,1.0,0.0,2.0,4.0,7.0,0.0,1.0,2828.0,1.0
weborama.fr,11.0,0.0,0.0,1.0,3600.0,0.0,0.0,5.0,2.0,4.0,0.0,1.0,1500.0,1.0
umd.edu,7.0,0.0,0.0,1.0,300.0,0.0,0.0,2.0,3.0,66.0,0.0,1.0,313.0,1.0
bizjournals.com,15.0,0.0,0.0,2.0,60.0,1.0,0.0,1.0,4.0,21.0,0.0,1.0,156.0,1.0
huggingface.co,14.0,0.0,0.0,4.0,8.0,1.0,0.0,5.0,4.0,15.0,1.0,1.0,300.0,1.0
semanticscholar.org,19.0,0.0,0.0,4.0,60.0,1.0,0.0,5.0,4.0,2.0,1.0,1.0,349.0,1.0
rfc-editor.org,14.0,0.0,0.0,2.0,300.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,235.0,1.0
ford.com,8.0,0.0,0.0,2.0,962.0,1.0,0.0,2.0,8.0,67.0,0.0,1.0,344.0,1.0
yotpo.com,9.0,0.0,0.0,3.0,60.0,1.0,0.0,5.0,4.0,21.0,0.0,1.0,175.0,1.0
capitaloneshopping.com,22.0,0.0,0.0,2.0,78.0,1.0,0.0,2.0,2.0,7.0,1.0,1.0,311.0,1.0
welt.de,7.0,0.0,0.0,1.0,300.0,0.0,0.0,1.0,7.0,4.0,0.0,1.0,-1.0,0.0
web.de,6.0,0.0,0.0,2.0,60.0,1.0,0.0,2.0,4.0,10.0,0.0,1.0,-1.0,0.0
av380.net,9.0,0.0,0.0,3.0,600.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,425.0,1.0
mfms.ru,7.0,0.0,0.0,1.0,300.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,26.0,1.0
ably.io,7.0,0.0,0.0,2.0,60.0,1.0,0.0,5.0,4.0,7.0,0.0,1.0,-1.0,0.0
gallup.com,10.0,0.0,0.0,4.0,60.0,1.0,0.0,2.0,4.0,20.0,0.0,1.0,413.0,1.0
howstuffworks.com,17.0,0.0,0.0,4.0,60.0,1.0,0.0,5.0,4.0,24.0,0.0,1.0,1753.0,1.0
illinois.edu,12.0,0.0,0.0,1.0,120.0,0.0,0.0,1.0,3.0,23.0,1.0,1.0,678.0,1.0
chicagotribune.com,18.0,0.0,0.0,1.0,28800.0,0.0,0.0,3.0,6.0,28.0,0.0,1.0,240.0,1.0
gameanalytics.com,17.0,0.0,0.0,2.0,250.0,1.0,0.0,5.0,4.0,10.0,0.0,1.0,1014.0,1.0
theglobeandmail.com,19.0,0.0,0.0,4.0,60.0,1.0,0.0,1.0,4.0,15.0,0.0,1.0,361.0,1.0
sony.com,8.0,0.0,0.0,2.0,275.0,1.0,0.0,2.0,2.0,54.0,0.0,1.0,288.0,1.0
bytedance.com,13.0,0.0,0.0,2.0,600.0,1.0,0.0,3.0,2.0,13.0,0.0,1.0,421.0,1.0
sakura.ne.jp,12.0,1.0,0.0,1.0,3600.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,-1.0,0.0
messenger.com,13.0,0.0,0.0,1.0,10.0,0.0,0.0,2.0,4.0,6.0,1.0,1.0,2965.0,1.0
im-apps.net,11.0,0.0,0.0,1.0,300.0,0.0,0.0,5.0,6.0,2.0,0.0,2.0,281.0,1.0
colorado.edu,12.0,0.0,0.0,4.0,3600.0,1.0,0.0,1.0,6.0,16.0,1.0,1.0,313.0,1.0
nielsen.com,11.0,0.0,0.0,1.0,300.0,0.0,0.0,5.0,6.0,34.0,0.0,1.0,230.0,1.0
geotrust.com,12.0,0.0,0.0,2.0,56.0,1.0,0.0,1.0,10.0,4.0,0.0,1.0,195.0,1.0
zynga.com,9.0,0.0,0.0,4.0,780.0,1.0,0.0,2.0,6.0,60.0,1.0,1.0,43.0,1.0
mintegral.net,13.0,0.0,0.0,2.0,60.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,1813.0,1.0
icloud.com.cn,13.0,1.0,0.0,1.0,60.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,791.0,1.0
sbis.ru,7.0,0.0,0.0,1.0,600.0,0.0,0.0,1.0,4.0,12.0,0.0,1.0,406.0,1.0
onlinepbx.ru,12.0,0.0,0.0,1.0,1200.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,368.0,1.0
dhs.gov,7.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0,2.0,18.0,1.0,1.0,326.0,1.0
bumble.com,10.0,0.0,0.0,1.0,20022.0,0.0,0.0,2.0,8.0,9.0,0.0,1.0,673.0,1.0
useinsider.com,14.0,0.0,0.0,2.0,300.0,1.0,0.0,4.0,2.0,12.0,1.0,1.0,1305.0,1.0
vivox.com,9.0,0.0,0.0,1.0,300.0,0.0,0.0,5.0,6.0,3.0,0.0,1.0,483.0,1.0
onenote.com,11.0,0.0,0.0,1.0,19.0,0.0,0.0,1.0,8.0,6.0,1.0,1.0,197.0,1.0
altervista.org,14.0,0.0,0.0,3.0,86400.0,1.0,0.0,2.0,4.0,3.0,0.0,1.0,457.0,1.0
accenture.com,13.0,0.0,0.0,1.0,14400.0,0.0,0.0,2.0,5.0,58.0,0.0,1.0,342.0,1.0
pp.ru,5.0,0.0,0.0,1.0,345600.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,314.0,1.0
thetimes.co.uk,14.0,1.0,0.0,3.0,300.0,1.0,0.0,2.0,4.0,20.0,0.0,2.0,336.0,1.0
ubc.ca,6.0,0.0,0.0,1.0,300.0,0.0,0.0,1.0,3.0,16.0,0.0,1.0,114.0,1.0
wpastra.com,11.0,0.0,0.0,3.0,283.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,1553.0,1.0
ny.gov,6.0,0.0,0.0,1.0,300.0,0.0,0.0,1.0,2.0,19.0,0.0,1.0,9.0,1.0
sketchfab.com,13.0,0.0,0.0,4.0,53.0,1.0,0.0,2.0,4.0,17.0,0.0,1.0,537.0,1.0
connectad.io,12.0,0.0,0.0,1.0,300.0,0.0,0.0,1.0,2.0,10.0,0.0,1.0,-1.0,0.0
smithsonianmag.com,18.0,0.0,0.0,3.0,60.0,1.0,0.0,1.0,4.0,6.0,0.0,1.0,2512.0,1.0
amocrm.ru,9.0,0.0,0.0,1.0,60.0,0.0,0.0,5.0,5.0,20.0,0.0,1.0,240.0,1.0
history.com,11.0,0.0,0.0,4.0,86400.0,1.0,0.0,1.0,4.0,2.0,1.0,1.0,40.0,1.0
visualwebsiteoptimizer.com,26.0,0.0,0.0,1.0,83824.0,0.0,0.0,3.0,2.0,5.0,0.0,1.0,53.0,1.0
customer.io,11.0,0.0,0.0,1.0,60.0,0.0,0.0,5.0,4.0,22.0,0.0,1.0,-1.0,0.0
piojm.tech,10.0,0.0,0.0,1.0,300.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1078.0,1.0
amemv.com,9.0,0.0,0.0,3.0,600.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,339.0,1.0
siriusxm.com,12.0,0.0,0.0,1.0,43.0,0.0,0.0,2.0,8.0,48.0,0.0,1.0,1650.0,1.0
splashtop.com,13.0,0.0,0.0,3.0,25.0,1.0,0.0,1.0,4.0,7.0,0.0,1.0,230.0,1.0
webflow.com,11.0,0.0,0.0,3.0,60.0,1.0,0.0,5.0,4.0,29.0,0.0,1.0,1326.0,1.0
17u.cn,6.0,0.0,0.0,1.0,100.0,0.0,0.0,4.0,2.0,8.0,0.0,1.0,366.0,1.0
ti.com,6.0,0.0,0.0,1.0,300.0,0.0,0.0,2.0,9.0,16.0,0.0,1.0,252.0,1.0
your-server.de,14.0,0.0,0.0,1.0,7200.0,0.0,0.0,1.0,3.0,2.0,1.0,2.0,-1.0,0.0
braze.eu,8.0,0.0,0.0,4.0,3600.0,1.0,0.0,5.0,4.0,7.0,0.0,1.0,-1.0,0.0
ixigua.com,10.0,0.0,0.0,2.0,600.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,280.0,1.0
auth0.com,9.0,0.0,0.0,2.0,300.0,1.0,0.0,2.0,2.0,24.0,1.0,1.0,757.0,1.0
home-assistant.io,17.0,0.0,0.0,3.0,300.0,1.0,0.0,2.0,2.0,4.0,1.0,2.0,-1.0,0.0
dynamicyield.com,16.0,0.0,0.0,1.0,60.0,0.0,0.0,2.0,4.0,4.0,0.0,1.0,1855.0,1.0
callrail.com,12.0,0.0,0.0,1.0,60.0,0.0,0.0,5.0,4.0,20.0,0.0,1.0,150.0,1.0
moloco.com,10.0,0.0,0.0,2.0,300.0,1.0,0.0,5.0,2.0,24.0,0.0,1.0,2629.0,1.0
thawte.com,10.0,0.0,0.0,2.0,60.0,1.0,0.0,1.0,10.0,5.0,0.0,1.0,143.0,1.0
google.be,9.0,0.0,0.0,1.0,300.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,-1.0,0.0
hse.ru,6.0,0.0,0.0,1.0,60.0,0.0,0.0,2.0,4.0,17.0,0.0,1.0,345.0,1.0
tbank.ru,8.0,0.0,1.0,1.0,3600.0,0.0,0.0,1.0,4.0,10.0,0.0,1.0,412.0,1.0
ihg.com,7.0,0.0,0.0,2.0,20.0,1.0,0.0,2.0,6.0,26.0,1.0,1.0,224.0,1.0
pl-oferta86496194732.shop,25.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,361.0,1.0
,,,,,,,,,,,,,,
pl-oferta7818921.shop,21.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,360.0,1.0
,,,,,,,,,,,,,,
pl-kategorie984817208369175982764.shop,38.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,361.0,1.0
,,,,,,,,,,,,,,
pl-kategoria848127640279153.shop,32.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,361.0,1.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
campaign-archive.com,20.0,0.0,0.0,1.0,20.0,0.0,0.0,1.0,6.0,5.0,0.0,2.0,2296.0,1.0
shoppingemporiojardim.com.br,28.0,1.0,0.0,1.0,14400.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,562.0,1.0
ln.run,6.0,0.0,0.0,3.0,300.0,1.0,0.0,5.0,2.0,7.0,1.0,1.0,-1.0,0.0
,,,,,,,,,,,,,,
mez.ink,7.0,0.0,0.0,2.0,300.0,1.0,0.0,5.0,2.0,6.0,1.0,1.0,74.0,1.0
hocoos.com,10.0,0.0,0.0,2.0,300.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,161.0,1.0
pl-oferta9929570.shop,21.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,360.0,1.0
,,,,,,,,,,,,,,
sennanbunka.com,15.0,0.0,0.0,1.0,86400.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,183.0,1.0
ptcholombxn.com,15.0,0.0,0.0,1.0,1200.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,85.0,1.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
chatbot.page,12.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,-1.0,0.0
linksta.cc,10.0,0.0,0.0,2.0,300.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,186.0,1.0
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
pl-oferta8460473.shop,21.0,0.0,0.0,2.0,300.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,360.0,1.0
